Date,Open,High,Low,Close,,,,,,,Date SP,Date EUR,,,,
19.10.2000,"1.388,80","1.342,10","1.389,90","1.342,10",,,,,,,19.10.2000,12/19/2000,,,,
18.10.2000,"1.342,10","1.350,00","1.356,70","1.305,80",,,,,,,18.10.2000,12/18/2000,,,,
17.10.2000,"1.350,00","1.374,60","1.381,00","1.342,30",,,,,,,17.10.2000,12/15/2000,,,,
16.10.2000,"1.374,60","1.374,20","1.379,50","1.365,10",,,,,,,16.10.2000,12/14/2000,,,,
13.10.2000,"1.374,20","1.329,80","1.374,20","1.326,80",,,,,,,13.10.2000,12/13/2000,,,,
12.10.2000,"1.329,80","1.364,60","1.374,90","1.328,10",,,,,,,12.10.2000,12/12/2000,,,,
11.10.2000,"1.364,60","1.387,00","1.387,00","1.349,70",,,,,,,11.10.2000,12/11/2000,,,,
10.10.2000,"1.387,00","1.402,00","1.408,80","1.383,80",,,,,,,10.10.2000,12/08/2000,,,,
09.10.2000,"1.402,00","1.409,00","1.409,70","1.392,50",,,,,,,09.10.2000,12/07/2000,,,,
06.10.2000,"1.409,00","1.436,30","1.443,30","1.397,10",,,,,,,06.10.2000,12/06/2000,,,,
05.10.2000,"1.436,30","1.434,30","1.444,20","1.431,80",,,,,,,05.10.2000,12/05/2000,,,,
04.10.2000,"1.434,30","1.426,50","1.440,00","1.416,30",,,,,,,04.10.2000,12/04/2000,,,,
03.10.2000,"1.426,50","1.436,20","1.454,80","1.425,30",,,,,,,03.10.2000,12/01/2000,,,,
02.10.2000,"1.436,20","1.436,50","1.445,50","1.429,80",,,,,,,02.10.2000,11/30/2000,,,,
29.09.2000,"1.436,50","1.458,30","1.458,30","1.436,50",,,,,,,29.09.2000,11/29/2000,,,,
28.09.2000,"1.458,30","1.426,60","1.461,70","1.425,80",,,,,,,28.09.2000,11/28/2000,,,,
27.09.2000,"1.426,60","1.427,20","1.436,70","1.419,50",,,,,,,27.09.2000,11/27/2000,,,,
26.09.2000,"1.427,20","1.439,00","1.447,70","1.425,30",,,,,,,26.09.2000,11/24/2000,,,,
25.09.2000,"1.439,00","1.448,70","1.457,40","1.436,10",,,,,,,25.09.2000,11/23/2000,,,,
22.09.2000,"1.448,70","1.449,00","1.449,40","1.421,90",,,,,,,22.09.2000,11/22/2000,,,,
21.09.2000,"1.449,00","1.451,30","1.452,90","1.436,20",,,,,,,21.09.2000,11/21/2000,,,,
20.09.2000,"1.451,30","1.459,90","1.460,70","1.431,00",,,,,,,20.09.2000,11/20/2000,,,,
19.09.2000,"1.459,90","1.444,50","1.461,00","1.444,50",,,,,,,19.09.2000,11/17/2000,,,,
18.09.2000,"1.444,50","1.465,80","1.467,90","1.441,80",,,,,,,18.09.2000,11/16/2000,,,,
15.09.2000,"1.465,80","1.480,90","1.481,00","1.460,20",,,,,,,15.09.2000,11/15/2000,,,,
14.09.2000,"1.480,90","1.484,90","1.494,30","1.476,80",,,,,,,14.09.2000,11/14/2000,,,,
13.09.2000,"1.484,90","1.482,00","1.487,40","1.474,00",,,,,,,13.09.2000,11/13/2000,,,,
12.09.2000,"1.482,00","1.489,30","1.496,60","1.479,90",,,,,,,12.09.2000,11/10/2000,,,,
11.09.2000,"1.489,30","1.494,50","1.506,60","1.483,00",,,,,,,11.09.2000,11/09/2000,,,,
08.09.2000,"1.494,50","1.502,50","1.502,50","1.489,90",,,,,,,08.09.2000,11/08/2000,,,,
07.09.2000,"1.502,50","1.492,20","1.505,20","1.492,20",,,,,,,07.09.2000,11/07/2000,,,,
06.09.2000,"1.492,20","1.507,10","1.512,40","1.492,20",,,,,,,06.09.2000,11/06/2000,,,,
05.09.2000,"1.507,10","1.520,80","1.520,80","1.504,20",,,,,,,05.09.2000,11/03/2000,,,,
01.09.2000,"1.520,80","1.517,70","1.530,00","1.515,60",,,,,,,01.09.2000,11/02/2000,,,,
31.08.2000,"1.517,70","1.502,60","1.525,30","1.502,60",,,,,,,31.08.2000,11/01/2000,,,,
30.08.2000,"1.502,60","1.509,80","1.510,40","1.500,10",,,,,,,30.08.2000,10/31/2000,,,,
29.08.2000,"1.509,80","1.514,10","1.514,80","1.505,50",,,,,,,29.08.2000,10/30/2000,,,,
28.08.2000,"1.514,10","1.507,00","1.523,90","1.506,50",,,,,,,28.08.2000,10/27/2000,,,,
25.08.2000,"1.506,50","1.508,30","1.513,40","1.505,20",,,,,,,25.08.2000,10/26/2000,,,,
24.08.2000,"1.508,30","1.506,00","1.511,20","1.501,30",,,,,,,24.08.2000,10/25/2000,,,,
23.08.2000,"1.506,00","1.498,10","1.507,30","1.489,40",,,,,,,23.08.2000,10/24/2000,,,,
22.08.2000,"1.498,10","1.499,50","1.508,20","1.497,60",,,,,,,22.08.2000,10/23/2000,,,,
21.08.2000,"1.499,50","1.491,70","1.503,00","1.491,10",,,,,,,21.08.2000,10/20/2000,,,,
18.08.2000,"1.491,70","1.496,10","1.499,50","1.488,90",,,,,,,18.08.2000,10/19/2000,,,,
17.08.2000,"1.496,10","1.479,80","1.499,50","1.479,80",,,,,,,17.08.2000,10/18/2000,,,,
16.08.2000,"1.479,80","1.484,40","1.494,70","1.475,80",,,,,,,16.08.2000,10/17/2000,,,,
15.08.2000,"1.484,40","1.491,60","1.493,00","1.482,80",,,,,,,15.08.2000,10/16/2000,,,,
14.08.2000,"1.491,60","1.471,80","1.491,60","1.468,60",,,,,,,14.08.2000,10/13/2000,,,,
11.08.2000,"1.471,80","1.460,20","1.475,60","1.452,90",,,,,,,11.08.2000,10/12/2000,,,,
10.08.2000,"1.460,20","1.472,90","1.475,20","1.459,90",,,,,,,10.08.2000,10/11/2000,,,,
09.08.2000,"1.472,90","1.482,80","1.490,30","1.471,20",,,,,,,09.08.2000,10/10/2000,,,,
08.08.2000,"1.482,80","1.479,30","1.484,50","1.472,60",,,,,,,08.08.2000,10/09/2000,,,,
07.08.2000,"1.479,30","1.462,90","1.480,90","1.460,80",,,,,,,07.08.2000,10/06/2000,,,,
04.08.2000,"1.462,90","1.452,60","1.462,90","1.451,50",,,,,,,04.08.2000,10/05/2000,,,,
03.08.2000,"1.452,60","1.438,70","1.454,30","1.426,00",,,,,,,03.08.2000,10/04/2000,,,,
02.08.2000,"1.438,70","1.438,10","1.451,60","1.433,50",,,,,,,02.08.2000,10/03/2000,,,,
01.08.2000,"1.438,10","1.430,80","1.443,50","1.428,80",,,,,,,01.08.2000,10/02/2000,,,,
31.07.2000,"1.430,80","1.419,90","1.437,60","1.418,30",,,,,,,31.07.2000,09/29/2000,,,,
28.07.2000,"1.419,90","1.449,60","1.456,30","1.414,20",,,,,,,28.07.2000,09/28/2000,,,,
27.07.2000,"1.449,60","1.452,40","1.464,80","1.445,30",,,,,,,27.07.2000,09/27/2000,,,,
26.07.2000,"1.452,40","1.474,50","1.474,50","1.452,40",,,,,,,26.07.2000,09/26/2000,,,,
25.07.2000,"1.474,50","1.464,30","1.476,30","1.464,30",,,,,,,25.07.2000,09/25/2000,,,,
24.07.2000,"1.464,30","1.480,20","1.485,80","1.463,80",,,,,,,24.07.2000,09/22/2000,,,,
21.07.2000,"1.480,20","1.495,60","1.495,60","1.478,00",,,,,,,21.07.2000,09/21/2000,,,,
20.07.2000,"1.495,60","1.482,00","1.501,90","1.482,00",,,,,,,20.07.2000,09/20/2000,,,,
19.07.2000,"1.482,00","1.493,70","1.495,50","1.479,80",,,,,,,19.07.2000,09/19/2000,,,,
18.07.2000,"1.493,70","1.510,50","1.510,50","1.491,40",,,,,,,18.07.2000,09/18/2000,,,,
17.07.2000,"1.510,50","1.510,00","1.517,20","1.505,30",,,,,,,17.07.2000,09/15/2000,,,,
14.07.2000,"1.510,00","1.495,80","1.510,00","1.494,70",,,,,,,14.07.2000,09/14/2000,,,,
13.07.2000,"1.495,80","1.492,90","1.501,40","1.489,70",,,,,,,13.07.2000,09/13/2000,,,,
12.07.2000,"1.492,90","1.480,90","1.497,50","1.480,90",,,,,,,12.07.2000,09/12/2000,,,,
11.07.2000,"1.480,90","1.475,60","1.488,90","1.470,50",,,,,,,11.07.2000,09/11/2000,,,,
10.07.2000,"1.475,60","1.478,90","1.486,50","1.474,70",,,,,,,10.07.2000,09/08/2000,,,,
07.07.2000,"1.478,90","1.456,70","1.485,20","1.456,70",,,,,,,07.07.2000,09/07/2000,,,,
06.07.2000,"1.456,70","1.446,20","1.461,70","1.439,60",,,,,,,06.07.2000,09/06/2000,,,,
05.07.2000,"1.446,20","1.469,50","1.469,50","1.442,50",,,,,,,05.07.2000,09/05/2000,,,,
03.07.2000,"1.469,50","1.454,60","1.469,80","1.450,80",,,,,,,03.07.2000,09/04/2000,,,,
30.06.2000,"1.454,60","1.442,40","1.454,70","1.438,80",,,,,,,30.06.2000,09/01/2000,,,,
29.06.2000,"1.442,40","1.454,80","1.455,20","1.434,60",,,,,,,29.06.2000,08/31/2000,,,,
28.06.2000,"1.454,80","1.450,50","1.467,60","1.450,50",,,,,,,28.06.2000,08/30/2000,,,,
27.06.2000,"1.450,50","1.455,30","1.463,30","1.450,50",,,,,,,27.06.2000,08/29/2000,,,,
26.06.2000,"1.455,30","1.441,50","1.462,30","1.441,50",,,,,,,26.06.2000,08/28/2000,,,,
23.06.2000,"1.441,50","1.452,20","1.459,80","1.438,30",,,,,,,23.06.2000,08/25/2000,,,,
22.06.2000,"1.452,20","1.479,10","1.479,10","1.448,10",,,,,,,22.06.2000,08/24/2000,,,,
21.06.2000,"1.479,10","1.476,00","1.482,20","1.468,50",,,,,,,21.06.2000,08/23/2000,,,,
20.06.2000,"1.476,00","1.486,00","1.487,20","1.470,20",,,,,,,20.06.2000,08/22/2000,,,,
19.06.2000,"1.486,00","1.464,50","1.489,00","1.459,00",,,,,,,19.06.2000,08/21/2000,,,,
16.06.2000,"1.464,50","1.478,70","1.481,00","1.460,30",,,,,,,16.06.2000,08/18/2000,,,,
15.06.2000,"1.478,70","1.470,50","1.482,00","1.464,50",,,,,,,15.06.2000,08/17/2000,,,,
14.06.2000,"1.470,50","1.469,40","1.483,60","1.467,80",,,,,,,14.06.2000,08/16/2000,,,,
13.06.2000,"1.469,40","1.446,00","1.470,40","1.442,50",,,,,,,13.06.2000,08/15/2000,,,,
12.06.2000,"1.446,00","1.457,00","1.463,00","1.446,00",,,,,,,12.06.2000,08/14/2000,,,,
09.06.2000,"1.457,00","1.461,70","1.472,70","1.454,90",,,,,,,09.06.2000,08/11/2000,,,,
08.06.2000,"1.461,70","1.471,40","1.475,60","1.456,50",,,,,,,08.06.2000,08/10/2000,,,,
07.06.2000,"1.471,40","1.457,80","1.474,60","1.455,20",,,,,,,07.06.2000,08/09/2000,,,,
06.06.2000,"1.457,80","1.467,60","1.471,30","1.454,80",,,,,,,06.06.2000,08/08/2000,,,,
05.06.2000,"1.467,60","1.477,30","1.477,30","1.464,70",,,,,,,05.06.2000,08/07/2000,,,,
02.06.2000,"1.477,30","1.448,80","1.483,40","1.448,80",,,,,,,02.06.2000,08/04/2000,,,,
01.06.2000,"1.448,80","1.420,60","1.448,80","1.420,60",,,,,,,01.06.2000,08/03/2000,,,,
31.05.2000,"1.420,60","1.422,40","1.434,60","1.415,40",,,,,,,31.05.2000,08/02/2000,,,,
30.05.2000,"1.422,50","1.378,00","1.422,50","1.377,80",,,,,,,30.05.2000,08/01/2000,,,,
26.05.2000,"1.378,00","1.381,50","1.391,50","1.369,80",,,,,,,26.05.2000,07/31/2000,,,,
25.05.2000,"1.381,50","1.399,00","1.411,90","1.374,00",,,,,,,25.05.2000,07/28/2000,,,,
24.05.2000,"1.399,00","1.373,90","1.401,40","1.361,20",,,,,,,24.05.2000,07/27/2000,,,,
23.05.2000,"1.373,90","1.400,70","1.403,80","1.373,40",,,,,,,23.05.2000,07/26/2000,,,,
22.05.2000,"1.400,70","1.407,00","1.410,30","1.368,60",,,,,,,22.05.2000,07/25/2000,,,,
19.05.2000,"1.407,00","1.437,20","1.437,20","1.401,70",,,,,,,19.05.2000,07/24/2000,,,,
18.05.2000,"1.437,20","1.447,80","1.458,00","1.436,70",,,,,,,18.05.2000,07/21/2000,,,,
17.05.2000,"1.447,80","1.466,00","1.466,00","1.441,60",,,,,,,17.05.2000,07/20/2000,,,,
16.05.2000,"1.466,00","1.452,40","1.470,40","1.450,80",,,,,,,16.05.2000,07/19/2000,,,,
15.05.2000,"1.452,40","1.421,00","1.452,40","1.417,00",,,,,,,15.05.2000,07/18/2000,,,,
12.05.2000,"1.421,00","1.407,80","1.430,20","1.407,80",,,,,,,12.05.2000,07/17/2000,,,,
11.05.2000,"1.407,80","1.383,00","1.410,20","1.383,00",,,,,,,11.05.2000,07/14/2000,,,,
10.05.2000,"1.383,00","1.412,10","1.412,10","1.375,20",,,,,,,10.05.2000,07/13/2000,,,,
09.05.2000,"1.412,10","1.424,20","1.429,80","1.401,90",,,,,,,09.05.2000,07/12/2000,,,,
08.05.2000,"1.424,20","1.432,60","1.432,60","1.416,90",,,,,,,08.05.2000,07/11/2000,,,,
05.05.2000,"1.432,60","1.409,60","1.435,90","1.405,20",,,,,,,05.05.2000,07/10/2000,,,,
04.05.2000,"1.409,60","1.415,10","1.420,50","1.405,00",,,,,,,04.05.2000,07/07/2000,,,,
03.05.2000,"1.415,10","1.446,30","1.446,30","1.398,40",,,,,,,03.05.2000,07/06/2000,,,,
02.05.2000,"1.446,30","1.468,20","1.468,20","1.445,10",,,,,,,02.05.2000,07/05/2000,,,,
01.05.2000,"1.468,20","1.452,40","1.481,40","1.452,40",,,,,,,01.05.2000,07/04/2000,,,,
28.04.2000,"1.452,40","1.464,90","1.473,40","1.448,50",,,,,,,28.04.2000,07/03/2000,,,,
27.04.2000,"1.464,90","1.461,00","1.469,10","1.434,80",,,,,,,27.04.2000,06/30/2000,,,,
26.04.2000,"1.461,00","1.477,40","1.482,80","1.457,30",,,,,,,26.04.2000,06/29/2000,,,,
25.04.2000,"1.477,40","1.429,90","1.477,70","1.429,90",,,,,,,25.04.2000,06/28/2000,,,,
24.04.2000,"1.429,90","1.434,50","1.434,50","1.407,20",,,,,,,24.04.2000,06/27/2000,,,,
20.04.2000,"1.434,50","1.427,50","1.435,40","1.422,00",,,,,,,20.04.2000,06/26/2000,,,,
19.04.2000,"1.427,50","1.441,60","1.447,70","1.425,30",,,,,,,19.04.2000,06/23/2000,,,,
18.04.2000,"1.441,60","1.401,40","1.441,60","1.397,60",,,,,,,18.04.2000,06/22/2000,,,,
17.04.2000,"1.401,40","1.356,60","1.401,50","1.346,70",,,,,,,17.04.2000,06/21/2000,,,,
14.04.2000,"1.356,60","1.440,50","1.440,50","1.339,40",,,,,,,14.04.2000,06/20/2000,,,,
13.04.2000,"1.440,50","1.467,20","1.477,40","1.440,30",,,,,,,13.04.2000,06/19/2000,,,,
12.04.2000,"1.467,20","1.500,60","1.510,60","1.466,20",,,,,,,12.04.2000,06/16/2000,,,,
11.04.2000,"1.500,60","1.504,50","1.512,80","1.486,80",,,,,,,11.04.2000,06/15/2000,,,,
10.04.2000,"1.504,50","1.516,30","1.527,10","1.503,00",,,,,,,10.04.2000,06/14/2000,,,,
07.04.2000,"1.516,30","1.501,30","1.518,70","1.501,30",,,,,,,07.04.2000,06/13/2000,,,,
06.04.2000,"1.501,30","1.487,40","1.511,80","1.487,40",,,,,,,06.04.2000,06/12/2000,,,,
05.04.2000,"1.487,40","1.494,70","1.506,50","1.478,10",,,,,,,05.04.2000,06/09/2000,,,,
04.04.2000,"1.494,70","1.506,00","1.526,20","1.417,20",,,,,,,04.04.2000,06/08/2000,,,,
03.04.2000,"1.506,00","1.498,60","1.507,10","1.487,10",,,,,,,03.04.2000,06/07/2000,,,,
31.03.2000,"1.498,60","1.487,90","1.519,80","1.484,50",,,,,,,31.03.2000,06/06/2000,,,,
30.03.2000,"1.487,90","1.508,50","1.517,40","1.474,60",,,,,,,30.03.2000,06/05/2000,,,,
29.03.2000,"1.508,50","1.507,70","1.521,40","1.497,30",,,,,,,29.03.2000,06/02/2000,,,,
28.03.2000,"1.507,70","1.523,90","1.527,20","1.507,20",,,,,,,28.03.2000,06/01/2000,,,,
27.03.2000,"1.523,90","1.527,50","1.534,70","1.518,60",,,,,,,27.03.2000,05/31/2000,,,,
24.03.2000,"1.527,50","1.527,30","1.553,10","1.516,80",,,,,,,24.03.2000,05/30/2000,,,,
23.03.2000,"1.527,30","1.500,60","1.532,10","1.493,80",,,,,,,23.03.2000,05/29/2000,,,,
22.03.2000,"1.500,60","1.493,90","1.505,00","1.487,40",,,,,,,22.03.2000,05/26/2000,,,,
21.03.2000,"1.493,90","1.456,60","1.493,90","1.446,00",,,,,,,21.03.2000,05/25/2000,,,,
20.03.2000,"1.456,60","1.464,50","1.470,20","1.448,40",,,,,,,20.03.2000,05/24/2000,,,,
17.03.2000,"1.464,50","1.458,50","1.476,60","1.453,20",,,,,,,17.03.2000,05/23/2000,,,,
16.03.2000,"1.458,50","1.392,20","1.458,50","1.392,20",,,,,,,16.03.2000,05/22/2000,,,,
15.03.2000,"1.392,20","1.359,20","1.398,00","1.357,00",,,,,,,15.03.2000,05/19/2000,,,,
14.03.2000,"1.359,20","1.383,60","1.395,30","1.359,10",,,,,,,14.03.2000,05/18/2000,,,,
13.03.2000,"1.383,60","1.395,10","1.398,50","1.365,30",,,,,,,13.03.2000,05/17/2000,,,,
10.03.2000,"1.395,10","1.401,70","1.413,40","1.392,10",,,,,,,10.03.2000,05/16/2000,,,,
09.03.2000,"1.401,70","1.366,70","1.401,80","1.357,80",,,,,,,09.03.2000,05/15/2000,,,,
08.03.2000,"1.366,70","1.355,60","1.373,60","1.346,50",,,,,,,08.03.2000,05/12/2000,,,,
07.03.2000,"1.355,60","1.391,30","1.399,60","1.349,60",,,,,,,07.03.2000,05/11/2000,,,,
06.03.2000,"1.391,30","1.409,20","1.409,80","1.384,80",,,,,,,06.03.2000,05/10/2000,,,,
03.03.2000,"1.409,20","1.381,80","1.410,90","1.381,80",,,,,,,03.03.2000,05/09/2000,,,,
02.03.2000,"1.381,80","1.379,20","1.386,90","1.370,30",,,,,,,02.03.2000,05/08/2000,,,,
01.03.2000,"1.379,20","1.366,40","1.383,00","1.366,40",,,,,,,01.03.2000,05/05/2000,,,,
29.02.2000,"1.366,40","1.348,00","1.369,50","1.348,00",,,,,,,29.02.2000,05/04/2000,,,,
28.02.2000,"1.348,00","1.333,40","1.360,80","1.325,00",,,,,,,28.02.2000,05/03/2000,,,,
25.02.2000,"1.333,40","1.353,40","1.362,10","1.329,10",,,,,,,25.02.2000,05/02/2000,,,,
24.02.2000,"1.353,40","1.360,70","1.364,50","1.329,90",,,,,,,24.02.2000,05/01/2000,,,,
23.02.2000,"1.360,70","1.352,20","1.370,10","1.342,40",,,,,,,23.02.2000,04/28/2000,,,,
22.02.2000,"1.352,20","1.346,10","1.358,10","1.332,00",,,,,,,22.02.2000,04/27/2000,,,,
18.02.2000,"1.346,10","1.388,30","1.388,30","1.345,30",,,,,,,18.02.2000,04/26/2000,,,,
17.02.2000,"1.388,30","1.387,70","1.399,80","1.380,10",,,,,,,17.02.2000,04/25/2000,,,,
16.02.2000,"1.387,70","1.402,00","1.404,70","1.385,60",,,,,,,16.02.2000,04/24/2000,,,,
15.02.2000,"1.402,00","1.389,90","1.407,80","1.376,20",,,,,,,15.02.2000,04/21/2000,,,,
14.02.2000,"1.389,90","1.387,10","1.394,90","1.380,50",,,,,,,14.02.2000,04/20/2000,,,,
11.02.2000,"1.387,10","1.416,80","1.416,80","1.379,20",,,,,,,11.02.2000,04/19/2000,,,,
10.02.2000,"1.416,80","1.411,70","1.422,00","1.406,40",,,,,,,10.02.2000,04/18/2000,,,,
09.02.2000,"1.411,70","1.443,30","1.444,40","1.411,60",,,,,,,09.02.2000,04/17/2000,,,,
08.02.2000,"1.441,70","1.424,20","1.442,00","1.424,20",,,,,,,08.02.2000,04/14/2000,,,,
07.02.2000,"1.424,20","1.424,40","1.427,20","1.413,30",,,,,,,07.02.2000,04/13/2000,,,,
04.02.2000,"1.424,40","1.425,00","1.436,00","1.420,50",,,,,,,04.02.2000,04/12/2000,,,,
03.02.2000,"1.425,00","1.409,10","1.425,80","1.398,50",,,,,,,03.02.2000,04/11/2000,,,,
02.02.2000,"1.409,10","1.409,30","1.420,50","1.403,20",,,,,,,02.02.2000,04/10/2000,,,,
01.02.2000,"1.409,30","1.394,50","1.412,60","1.384,80",,,,,,,01.02.2000,04/07/2000,,,,
31.01.2000,"1.394,50","1.360,20","1.394,50","1.350,00",,,,,,,31.01.2000,04/06/2000,,,,
28.01.2000,"1.360,20","1.398,60","1.398,60","1.356,10",,,,,,,28.01.2000,04/05/2000,,,,
27.01.2000,"1.398,60","1.404,10","1.419,00","1.380,50",,,,,,,27.01.2000,04/04/2000,,,,
26.01.2000,"1.404,10","1.410,00","1.412,50","1.400,10",,,,,,,26.01.2000,04/03/2000,,,,
25.01.2000,"1.410,00","1.401,50","1.414,30","1.388,50",,,,,,,25.01.2000,03/31/2000,,,,
24.01.2000,"1.401,50","1.441,40","1.454,20","1.395,40",,,,,,,24.01.2000,03/30/2000,,,,
21.01.2000,"1.441,40","1.445,60","1.452,80","1.439,50",,,,,,,21.01.2000,03/29/2000,,,,
20.01.2000,"1.445,60","1.455,90","1.465,60","1.438,60",,,,,,,20.01.2000,03/28/2000,,,,
19.01.2000,"1.455,90","1.455,10","1.462,20","1.448,70",,,,,,,19.01.2000,03/27/2000,,,,
18.01.2000,"1.455,10","1.465,20","1.465,20","1.451,20",,,,,,,18.01.2000,03/24/2000,,,,
14.01.2000,"1.465,20","1.449,70","1.473,00","1.449,70",,,,,,,14.01.2000,03/23/2000,,,,
13.01.2000,"1.449,70","1.432,20","1.454,60","1.432,20",,,,,,,13.01.2000,03/22/2000,,,,
12.01.2000,"1.432,20","1.439,10","1.445,30","1.427,30",,,,,,,12.01.2000,03/21/2000,,,,
11.01.2000,"1.438,60","1.457,60","1.458,80","1.434,40",,,,,,,11.01.2000,03/20/2000,,,,
10.01.2000,"1.457,60","1.441,50","1.464,40","1.441,50",,,,,,,10.01.2000,03/17/2000,,,,
07.01.2000,"1.441,50","1.403,50","1.441,50","1.400,50",,,,,,,07.01.2000,03/16/2000,,,,
06.01.2000,"1.403,50","1.402,10","1.411,90","1.392,00",,,,,,,06.01.2000,03/15/2000,,,,
05.01.2000,"1.402,10","1.399,40","1.413,30","1.377,70",,,,,,,05.01.2000,03/14/2000,,,,
04.01.2000,"1.399,40","1.455,20","1.455,20","1.397,40",,,,,,,04.01.2000,03/13/2000,,,,
03.01.2000,"1.455,20","1.469,20","1.478,00","1.438,40",,,,,,,03.01.2000,03/10/2000,,,,
31.12.1999,"1.469,20","1.464,50","1.472,40","1.463,40",,,,,,,31.12.1999,03/09/2000,,,,
30.12.1999,"1.464,50","1.463,50","1.473,10","1.462,60",,,,,,,30.12.1999,03/08/2000,,,,
29.12.1999,"1.463,50","1.457,70","1.466,00","1.457,70",,,,,,,29.12.1999,03/07/2000,,,,
28.12.1999,"1.457,70","1.457,10","1.462,70","1.452,70",,,,,,,28.12.1999,03/06/2000,,,,
27.12.1999,"1.457,10","1.458,30","1.463,10","1.450,70",,,,,,,27.12.1999,03/03/2000,,,,
23.12.1999,"1.458,30","1.436,10","1.461,40","1.436,10",,,,,,,23.12.1999,03/02/2000,,,,
22.12.1999,"1.436,10","1.433,40","1.440,20","1.429,20",,,,,,,22.12.1999,03/01/2000,,,,
21.12.1999,"1.433,40","1.418,10","1.436,50","1.414,90",,,,,,,21.12.1999,02/29/2000,,,,
20.12.1999,"1.418,10","1.421,00","1.429,20","1.411,00",,,,,,,20.12.1999,02/28/2000,,,,
17.12.1999,"1.421,00","1.418,80","1.431,10","1.418,80",,,,,,,17.12.1999,02/25/2000,,,,
16.12.1999,"1.418,80","1.413,30","1.421,90","1.408,40",,,,,,,16.12.1999,02/24/2000,,,,
15.12.1999,"1.413,30","1.403,20","1.417,40","1.396,20",,,,,,,15.12.1999,02/23/2000,,,,
14.12.1999,"1.403,20","1.415,20","1.418,40","1.401,60",,,,,,,14.12.1999,02/22/2000,,,,
13.12.1999,"1.415,20","1.417,00","1.421,50","1.410,10",,,,,,,13.12.1999,02/21/2000,,,,
10.12.1999,"1.417,00","1.408,10","1.421,60","1.405,60",,,,,,,10.12.1999,02/18/2000,,,,
09.12.1999,"1.408,10","1.403,90","1.418,40","1.391,50",,,,,,,09.12.1999,02/17/2000,,,,
08.12.1999,"1.403,90","1.409,20","1.415,70","1.403,80",,,,,,,08.12.1999,02/16/2000,,,,
07.12.1999,"1.409,20","1.423,30","1.426,60","1.409,20",,,,,,,07.12.1999,02/15/2000,,,,
06.12.1999,"1.423,30","1.433,30","1.434,20","1.418,20",,,,,,,06.12.1999,02/14/2000,,,,
03.12.1999,"1.433,30","1.409,00","1.447,40","1.409,00",,,,,,,03.12.1999,02/11/2000,,,,
02.12.1999,"1.409,00","1.397,70","1.409,00","1.397,70",,,,,,,02.12.1999,02/10/2000,,,,
01.12.1999,"1.397,70","1.388,90","1.400,00","1.387,50",,,,,,,01.12.1999,02/09/2000,,,,
30.11.1999,"1.388,90","1.407,80","1.410,60","1.387,00",,,,,,,30.11.1999,02/08/2000,,,,
29.11.1999,"1.407,80","1.416,60","1.416,60","1.404,20",,,,,,,29.11.1999,02/07/2000,,,,
26.11.1999,"1.416,60","1.417,10","1.425,20","1.416,10",,,,,,,26.11.1999,02/04/2000,,,,
24.11.1999,"1.417,10","1.404,60","1.419,70","1.399,20",,,,,,,24.11.1999,02/03/2000,,,,
23.11.1999,"1.404,60","1.420,90","1.423,90","1.402,20",,,,,,,23.11.1999,02/02/2000,,,,
22.11.1999,"1.420,90","1.422,00","1.425,00","1.412,40",,,,,,,22.11.1999,02/01/2000,,,,
19.11.1999,"1.422,00","1.424,90","1.424,90","1.417,50",,,,,,,19.11.1999,01/31/2000,,,,
18.11.1999,"1.424,90","1.410,70","1.425,30","1.410,70",,,,,,,18.11.1999,01/28/2000,,,,
17.11.1999,"1.410,70","1.420,10","1.423,40","1.410,50",,,,,,,17.11.1999,01/27/2000,,,,
16.11.1999,"1.420,10","1.394,40","1.420,40","1.394,40",,,,,,,16.11.1999,01/26/2000,,,,
15.11.1999,"1.394,40","1.396,10","1.398,60","1.392,30",,,,,,,15.11.1999,01/25/2000,,,,
12.11.1999,"1.396,10","1.381,50","1.396,10","1.368,50",,,,,,,12.11.1999,01/24/2000,,,,
11.11.1999,"1.381,50","1.373,50","1.382,10","1.372,20",,,,,,,11.11.1999,01/21/2000,,,,
10.11.1999,"1.373,50","1.365,30","1.379,20","1.360,00",,,,,,,10.11.1999,01/20/2000,,,,
09.11.1999,"1.365,30","1.377,00","1.383,80","1.361,50",,,,,,,09.11.1999,01/19/2000,,,,
08.11.1999,"1.377,00","1.370,20","1.380,80","1.365,90",,,,,,,08.11.1999,01/18/2000,,,,
05.11.1999,"1.370,20","1.362,60","1.387,50","1.362,60",,,,,,,05.11.1999,01/17/2000,,,,
04.11.1999,"1.362,60","1.354,90","1.369,40","1.354,90",,,,,,,04.11.1999,01/14/2000,,,,
03.11.1999,"1.354,90","1.347,70","1.360,30","1.347,70",,,,,,,03.11.1999,01/13/2000,,,,
02.11.1999,"1.347,70","1.354,10","1.369,30","1.346,40",,,,,,,02.11.1999,01/12/2000,,,,
01.11.1999,"1.354,10","1.362,90","1.367,30","1.354,00",,,,,,,01.11.1999,01/11/2000,,,,
29.10.1999,"1.362,90","1.342,40","1.373,20","1.342,40",,,,,,,29.10.1999,01/10/2000,,,,
28.10.1999,"1.342,40","1.296,70","1.342,50","1.296,70",,,,,,,28.10.1999,01/07/2000,,,,
27.10.1999,"1.296,70","1.281,90","1.299,40","1.280,50",,,,,,,27.10.1999,01/06/2000,,,,
